time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-03 00:00:00+00:00,187,176,114,12
2023-08-04 00:00:00+00:00,600,504,105,17
2023-08-05 00:00:00+00:00,26,20,223,18
2023-08-06 00:00:00+00:00,92,19,85,22
2023-08-07 00:00:00+00:00,359,333,454,15
2023-08-08 00:00:00+00:00,522,481,338,25
2023-08-09 00:00:00+00:00,431,211,347,30
2023-08-10 00:00:00+00:00,936,779,226,25
2023-08-11 00:00:00+00:00,13,11,207,23
2023-08-12 00:00:00+00:00,182,165,110,24
2023-08-13 00:00:00+00:00,14,13,60,21
2023-08-14 00:00:00+00:00,105,28,83,16
2023-08-15 00:00:00+00:00,21,16,201,10
2023-08-16 00:00:00+00:00,88,17,282,15
