time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-29 00:00:00+00:00,146,6,149,16
2024-06-30 00:00:00+00:00,7,6,114,15
2024-07-01 00:00:00+00:00,11,10,41,14
2024-07-02 00:00:00+00:00,329,8,137,13
2024-07-03 00:00:00+00:00,109,36,80,18
2024-07-04 00:00:00+00:00,6,5,26,10
2024-07-05 00:00:00+00:00,6,5,185,17
2024-07-06 00:00:00+00:00,4,4,71,13
2024-07-07 00:00:00+00:00,76,5,41,13
2024-07-08 00:00:00+00:00,5,5,71,17
2024-07-09 00:00:00+00:00,7,6,31,13
2024-07-10 00:00:00+00:00,53,2,73,22
2024-07-11 00:00:00+00:00,117,25,66,18
2024-07-12 00:00:00+00:00,8,6,113,17
