time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-10 00:00:00+00:00,1949,1497,48,12
2025-10-11 00:00:00+00:00,100,16,30,16
2025-10-12 00:00:00+00:00,242,18,53,17
2025-10-13 00:00:00+00:00,1354,641,60,15
2025-10-14 00:00:00+00:00,1206,960,133,20
2025-10-15 00:00:00+00:00,316,15,57,14
2025-10-16 00:00:00+00:00,441,18,52,10
2025-10-17 00:00:00+00:00,38,20,38,17
2025-10-18 00:00:00+00:00,27,18,26,12
2025-10-19 00:00:00+00:00,1875,1216,52,14
2025-10-20 00:00:00+00:00,1521,1004,87,20
2025-10-21 00:00:00+00:00,21,11,42,22
2025-10-22 00:00:00+00:00,474,24,50,14
2025-10-23 00:00:00+00:00,2191,1341,138,19
