url_path,views_total,views_unique
/Cloudbox/Community,79,52
/Cloudbox/Community/wiki,65,40
/Cloudbox/Community/wiki/Trakt-Lists,34,16
/Cloudbox/Community/wiki/Install,24,17
/Cloudbox/Community/wiki/Speed-up-Plex---Emby---Jellyfin,22,8
/Cloudbox/Community/wiki/Cloudbox-Aliases,17,4
/Cloudbox/Community/wiki/IPTV,13,12
/Cloudbox/Community/wiki/Quality-Release-Groups,10,8
/Cloudbox/Community/tree/master/roles,9,6
/Cloudbox/Community/issues/200,8,8
