url_path,views_total,views_unique
/Cloudbox/Community,121,69
/Cloudbox/Community/wiki,118,47
/Cloudbox/Community/wiki/Install,41,26
/Cloudbox/Community/wiki/Trakt-Lists,27,18
/Cloudbox/Community/tree/master/roles,20,13
/Cloudbox/Community/wiki/Speed-up-Plex---Emby---Jellyfin,18,13
/Cloudbox/Community/wiki/Tdarr,15,7
/Cloudbox/Community/wiki/Quality-Release-Groups,13,12
/Cloudbox/Community/wiki/arrX,11,7
/Cloudbox/Community/wiki/IPTV,10,9
