url_path,views_total,views_unique
/Cloudbox/Community/wiki,107,56
/Cloudbox/Community,102,59
/Cloudbox/Community/wiki/Install,39,25
/Cloudbox/Community/tree/master/roles,19,7
/Cloudbox/Community/wiki/Quality-Release-Groups,17,15
/Cloudbox/Community/wiki/arrX,16,8
/Cloudbox/Community/wiki/Trakt-Lists,14,11
/Cloudbox/Community/blob/master/community.yml,11,7
/Cloudbox/Community/wiki/Speed-up-Plex---Emby---Jellyfin,9,8
/Cloudbox/Community/wiki/IPTV,8,8
