url_path,views_total,views_unique
/Cloudbox/Community/wiki,86,49
/Cloudbox/Community,85,65
/Cloudbox/Community/wiki/Trakt-Lists,47,23
/Cloudbox/Community/wiki/Quality-Release-Groups,25,14
/Cloudbox/Community/wiki/Install,23,18
/Cloudbox/Community/issues/145,10,8
/Cloudbox/Community/tree/master/roles,10,6
/Cloudbox/Community/wiki/Speed-up-Plex---Emby---Jellyfin,9,8
/Cloudbox/Community/wiki/DelugeVPN,9,3
/Cloudbox/Community/wiki/eBooks:-Calibre-and-Calibre-web,8,6
