url_path,views_total,views_unique
/Cloudbox/Community/wiki,94,53
/Cloudbox/Community,91,69
/Cloudbox/Community/wiki/Trakt-Lists,50,25
/Cloudbox/Community/wiki/Install,25,18
/Cloudbox/Community/wiki/Quality-Release-Groups,14,13
/Cloudbox/Community/tree/master/roles,12,8
/Cloudbox/Community/wiki/Speed-up-Plex---Emby---Jellyfin,10,9
/Cloudbox/Community/wiki/Jellyfin,8,7
/Cloudbox/Community/wiki/Organizr-Auth-for-Nginx-Proxy-Apps,8,5
/Cloudbox/Community/issues/145,7,6
