url_path,views_total,views_unique
/Cloudbox/Community/wiki,98,51
/Cloudbox/Community,91,54
/Cloudbox/Community/wiki/Install,36,24
/Cloudbox/Community/tree/master/roles,19,7
/Cloudbox/Community/wiki/Quality-Release-Groups,16,14
/Cloudbox/Community/wiki/Trakt-Lists,13,10
/Cloudbox/Community/wiki/arrX,12,8
/Cloudbox/Community/blob/master/community.yml,11,7
/Cloudbox/Community/wiki/eBooks:-Calibre-and-Calibre-web,8,6
/Cloudbox/Community/wiki/IPTV,7,7
