url_path,views_total,views_unique
/Cloudbox/Community/wiki,105,47
/Cloudbox/Community,85,50
/Cloudbox/Community/wiki/Install,32,20
/Cloudbox/Community/wiki/Trakt-Lists,20,14
/Cloudbox/Community/tree/master/roles,19,11
/Cloudbox/Community/wiki/IPTV,12,11
/Cloudbox/Community/wiki/Quality-Release-Groups,11,10
/Cloudbox/Community/wiki/Speed-up-Plex---Emby---Jellyfin,8,5
/Cloudbox/Community/wiki/Deluge,7,6
/Cloudbox/Community/issues,6,4
