url_path,views_total,views_unique
/Cloudbox/Community/wiki,112,47
/Cloudbox/Community,111,68
/Cloudbox/Community/wiki/Install,36,23
/Cloudbox/Community/wiki/Trakt-Lists,30,20
/Cloudbox/Community/tree/master/roles,22,14
/Cloudbox/Community/wiki/Speed-up-Plex---Emby---Jellyfin,15,11
/Cloudbox/Community/wiki/Tdarr,14,7
/Cloudbox/Community/wiki/Quality-Release-Groups,13,12
/Cloudbox/Community/wiki/Cloudbox-Aliases,12,10
/Cloudbox/Community/wiki/arrX,11,10
