time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-14 00:00:00+00:00,279,260,22.0,4.0
2024-05-15 00:00:00+00:00,994,575,24.0,6.0
2024-05-16 00:00:00+00:00,426,226,16.0,5.0
2024-05-17 00:00:00+00:00,1989,932,88.0,4.0
2024-05-18 00:00:00+00:00,347,323,11.0,3.0
2024-05-19 00:00:00+00:00,12,11,7.0,2.0
2024-05-20 00:00:00+00:00,792,404,5.0,4.0
2024-05-21 00:00:00+00:00,984,550,17.0,3.0
2024-05-22 00:00:00+00:00,614,556,43.0,9.0
2024-05-23 00:00:00+00:00,410,387,22.0,5.0
2024-05-24 00:00:00+00:00,416,389,29.0,4.0
2024-05-25 00:00:00+00:00,347,323,2.0,1.0
2024-05-26 00:00:00+00:00,544,482,1.0,1.0
2024-05-27 00:00:00+00:00,8,8,,
