time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-05 00:00:00+00:00,10,10,38,3
2025-09-06 00:00:00+00:00,527,485,21,3
2025-09-07 00:00:00+00:00,140,134,6,1
2025-09-08 00:00:00+00:00,1477,1065,39,5
2025-09-09 00:00:00+00:00,3029,1575,11,3
2025-09-10 00:00:00+00:00,216,210,9,4
2025-09-11 00:00:00+00:00,12,10,7,3
2025-09-12 00:00:00+00:00,6,6,6,2
2025-09-13 00:00:00+00:00,1159,541,26,5
2025-09-14 00:00:00+00:00,405,394,32,3
2025-09-15 00:00:00+00:00,278,263,43,4
2025-09-16 00:00:00+00:00,2901,1439,36,7
2025-09-17 00:00:00+00:00,147,140,24,2
2025-09-18 00:00:00+00:00,150,146,29,5
