url_path,views_total,views_unique
/saltyorg/Sandbox,50,27
/saltyorg/Sandbox/tree/master/roles,29,14
/saltyorg/Sandbox/blob/42d776b21a5a7d5e87863804932cef1fce4cb9dc/README.md,11,11
/saltyorg/Sandbox/blob/master/sandbox.yml,6,5
/saltyorg/Sandbox/issues,6,4
/saltyorg/Sandbox/blob/master/roles/homarr/defaults/main.yml,6,2
/saltyorg/Sandbox/blob/master/roles/nextcloud/defaults/main.yml,6,2
/saltyorg/Sandbox/blob/master/roles/qui/defaults/main.yml,6,2
/saltyorg/Sandbox/blob/master/roles/beets/tasks/main.yml,5,5
/saltyorg/Sandbox/commits/role-refactor,5,3
