time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-10 00:00:00+00:00,3892,709,41,8
2026-02-11 00:00:00+00:00,2600,205,9,5
2026-02-12 00:00:00+00:00,2295,11,7,2
2026-02-13 00:00:00+00:00,2742,198,11,3
2026-02-14 00:00:00+00:00,2804,199,22,5
2026-02-15 00:00:00+00:00,3285,490,28,6
2026-02-16 00:00:00+00:00,3242,564,8,4
2026-02-17 00:00:00+00:00,2919,403,35,5
2026-02-18 00:00:00+00:00,1845,139,30,7
2026-02-19 00:00:00+00:00,1852,8,1,1
2026-02-20 00:00:00+00:00,1775,74,12,4
2026-02-21 00:00:00+00:00,1849,78,5,3
2026-02-22 00:00:00+00:00,1911,137,7,2
2026-02-23 00:00:00+00:00,2245,258,32,13
