time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-13 00:00:00+00:00,379,358,17,2
2023-07-14 00:00:00+00:00,16,16,243,10
2023-07-15 00:00:00+00:00,15,13,13,3
2023-07-16 00:00:00+00:00,13,13,50,4
2023-07-17 00:00:00+00:00,16,16,32,4
2023-07-18 00:00:00+00:00,14,11,20,2
2023-07-19 00:00:00+00:00,352,322,17,4
2023-07-20 00:00:00+00:00,348,186,53,5
2023-07-21 00:00:00+00:00,13,13,9,6
2023-07-22 00:00:00+00:00,12,12,36,6
2023-07-23 00:00:00+00:00,746,518,57,3
2023-07-24 00:00:00+00:00,350,178,39,5
2023-07-25 00:00:00+00:00,348,173,17,7
2023-07-26 00:00:00+00:00,13,13,4,1
