url_path,views_total,views_unique
/saltyorg/Sandbox/tree/master/roles,75,15
/saltyorg/Sandbox,60,24
/saltyorg/Sandbox/tree/master/roles/nextcloud,21,4
/saltyorg/Sandbox/tree/master/roles/nextcloud/defaults,19,4
/saltyorg/Sandbox/commits/master,17,4
/saltyorg/Sandbox/pulls,16,8
/saltyorg/Sandbox/blob/master/roles/nextcloud/defaults/main.yml,16,4
/saltyorg/Sandbox/blob/master/roles/minecraft/defaults/main.yml,14,3
/saltyorg/Sandbox/tree/master/roles/minecraft,14,2
/saltyorg/Sandbox/tree/master/roles/dockwatch,13,2
