time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-11 00:00:00+00:00,960,679,9,3
2025-06-12 00:00:00+00:00,106,84,36,4
2025-06-13 00:00:00+00:00,9,8,22,5
2025-06-14 00:00:00+00:00,7,7,11,1
2025-06-15 00:00:00+00:00,10,9,4,4
2025-06-16 00:00:00+00:00,15,12,13,5
2025-06-17 00:00:00+00:00,207,197,43,12
2025-06-18 00:00:00+00:00,468,424,14,6
2025-06-19 00:00:00+00:00,2692,1258,45,6
2025-06-20 00:00:00+00:00,2886,1695,12,9
2025-06-21 00:00:00+00:00,153,132,11,4
2025-06-22 00:00:00+00:00,10,10,19,2
2025-06-23 00:00:00+00:00,14,12,31,6
2025-06-24 00:00:00+00:00,272,251,25,5
