time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-26 00:00:00+00:00,3313,72,8,2
2026-08-27 00:00:00+00:00,3284,9,9,3
2026-08-28 00:00:00+00:00,3449,9,17,2
2026-08-29 00:00:00+00:00,5060,704,2,2
2026-08-30 00:00:00+00:00,7234,1586,41,3
2026-08-31 00:00:00+00:00,3817,543,16,4
2026-09-01 00:00:00+00:00,1723,1284,4,2
2026-09-02 00:00:00+00:00,2763,1758,62,4
2026-09-03 00:00:00+00:00,2124,1503,40,16
2026-09-04 00:00:00+00:00,2665,1860,50,13
2026-09-05 00:00:00+00:00,186,181,20,12
2026-09-06 00:00:00+00:00,6,5,6,4
2026-09-07 00:00:00+00:00,67,63,9,9
2026-09-08 00:00:00+00:00,129,124,8,7
