time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-12 00:00:00+00:00,142,138,33,3
2024-05-13 00:00:00+00:00,10,10,10,2
2024-05-14 00:00:00+00:00,279,260,22,4
2024-05-15 00:00:00+00:00,994,575,24,6
2024-05-16 00:00:00+00:00,426,226,16,5
2024-05-17 00:00:00+00:00,1989,932,88,4
2024-05-18 00:00:00+00:00,347,323,11,3
2024-05-19 00:00:00+00:00,12,11,7,2
2024-05-20 00:00:00+00:00,792,404,5,4
2024-05-21 00:00:00+00:00,984,550,17,3
2024-05-22 00:00:00+00:00,614,556,43,9
2024-05-23 00:00:00+00:00,410,387,22,5
2024-05-24 00:00:00+00:00,416,389,29,4
2024-05-25 00:00:00+00:00,347,323,2,1
