time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-18 00:00:00+00:00,1538,4,2,2
2026-08-19 00:00:00+00:00,2060,290,56,11
2026-08-20 00:00:00+00:00,4583,1799,6,4
2026-08-21 00:00:00+00:00,4222,1756,14,11
2026-08-22 00:00:00+00:00,3835,1175,61,8
2026-08-23 00:00:00+00:00,2142,863,39,5
2026-08-24 00:00:00+00:00,5161,1578,32,5
2026-08-25 00:00:00+00:00,3696,10,19,6
2026-08-26 00:00:00+00:00,3313,72,8,2
2026-08-27 00:00:00+00:00,3284,9,9,3
2026-08-28 00:00:00+00:00,3449,9,17,2
2026-08-29 00:00:00+00:00,5060,704,2,2
2026-08-30 00:00:00+00:00,7234,1586,41,3
2026-08-31 00:00:00+00:00,3817,543,16,4
