time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-08 00:00:00+00:00,87,85,8,5
2026-07-09 00:00:00+00:00,86,84,35,8
2026-07-10 00:00:00+00:00,23,22,6,2
2026-07-11 00:00:00+00:00,24,21,7,5
2026-07-12 00:00:00+00:00,717,350,12,10
2026-07-13 00:00:00+00:00,76,75,26,12
2026-07-14 00:00:00+00:00,77,75,16,15
2026-07-15 00:00:00+00:00,74,71,29,12
2026-07-16 00:00:00+00:00,6,5,18,8
2026-07-17 00:00:00+00:00,368,186,12,7
2026-07-18 00:00:00+00:00,19,18,10,5
2026-07-19 00:00:00+00:00,8,4,1,1
2026-07-20 00:00:00+00:00,759,569,13,4
2026-07-21 00:00:00+00:00,1145,575,25,7
