time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-16 00:00:00+00:00,3,3,,
2022-09-17 00:00:00+00:00,262,132,15.0,4.0
2022-09-18 00:00:00+00:00,99,97,7.0,1.0
2022-09-19 00:00:00+00:00,100,97,14.0,3.0
2022-09-20 00:00:00+00:00,9,9,28.0,5.0
2022-09-21 00:00:00+00:00,6,6,8.0,2.0
2022-09-22 00:00:00+00:00,4,4,35.0,8.0
2022-09-23 00:00:00+00:00,10,8,48.0,2.0
2022-09-24 00:00:00+00:00,4,4,8.0,2.0
2022-09-25 00:00:00+00:00,13,10,8.0,3.0
2022-09-26 00:00:00+00:00,264,128,19.0,3.0
2022-09-27 00:00:00+00:00,722,446,18.0,3.0
2022-09-28 00:00:00+00:00,261,128,23.0,5.0
2022-09-29 00:00:00+00:00,527,236,34.0,3.0
