url_path,views_total,views_unique
/saltyorg/Sandbox,47,31
/saltyorg/Sandbox/tree/master/roles,28,16
/saltyorg/Sandbox/blob/42d776b21a5a7d5e87863804932cef1fce4cb9dc/README.md,9,9
/saltyorg/Sandbox/blob/master/sandbox.yml,7,6
/saltyorg/Sandbox/issues,6,5
/saltyorg/Sandbox/blob/master/roles/beets/tasks/main.yml,5,5
/saltyorg/Sandbox/blob/master/roles/nextcloud/defaults/main.yml,5,2
/saltyorg/Sandbox/blob/master/roles/qui/defaults/main.yml,5,2
/saltyorg/Sandbox/tree/master/roles/qui,5,2
/saltyorg/Sandbox/actions,5,1
