time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-11 00:00:00+00:00,841,609,26,5
2025-08-12 00:00:00+00:00,401,196,12,3
2025-08-13 00:00:00+00:00,15,13,21,5
2025-08-14 00:00:00+00:00,2,2,12,2
2025-08-15 00:00:00+00:00,252,236,11,2
2025-08-16 00:00:00+00:00,95,94,2,2
2025-08-17 00:00:00+00:00,4011,1882,41,6
2025-08-18 00:00:00+00:00,11174,3526,127,7
2025-08-19 00:00:00+00:00,8774,2979,66,7
2025-08-20 00:00:00+00:00,147,143,1,1
2025-08-21 00:00:00+00:00,3753,1650,94,5
2025-08-22 00:00:00+00:00,1177,717,31,5
2025-08-23 00:00:00+00:00,1211,727,70,5
2025-08-24 00:00:00+00:00,722,453,68,10
