time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-15 00:00:00+00:00,2968,1650,152,10
2022-11-16 00:00:00+00:00,1691,870,81,8
2022-11-17 00:00:00+00:00,376,218,101,6
2022-11-18 00:00:00+00:00,669,358,17,6
2022-11-19 00:00:00+00:00,3021,1505,28,8
2022-11-20 00:00:00+00:00,2917,1312,33,8
2022-11-21 00:00:00+00:00,1276,640,23,4
2022-11-22 00:00:00+00:00,76,75,28,11
2022-11-23 00:00:00+00:00,913,590,33,7
2022-11-24 00:00:00+00:00,766,435,6,4
2022-11-25 00:00:00+00:00,391,228,8,4
2022-11-26 00:00:00+00:00,1494,1091,49,10
2022-11-27 00:00:00+00:00,1343,1271,13,6
2022-11-28 00:00:00+00:00,598,573,9,3
