url_path,views_total,views_unique
/saltyorg/Sandbox,31,16
/saltyorg/Sandbox/tree/master/roles,19,12
/saltyorg/Sandbox/pull/404,15,4
/saltyorg/Sandbox/pulls,11,4
/saltyorg/Sandbox/blob/master/roles/paperless_ngx/tasks/main.yml,9,1
/saltyorg/Sandbox/tree/master/roles/paperless_ngx,9,1
/saltyorg/Sandbox/blob/master/roles/paperless_ngx/defaults/main.yml,7,1
/saltyorg/Sandbox/tree/master/roles/paperless_ngx/tasks,7,1
/saltyorg/Sandbox/tree/master/roles/kometa/defaults,5,3
/saltyorg/Sandbox/issues,5,2
