time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-03 00:00:00+00:00,1327,1006,29,7
2025-12-04 00:00:00+00:00,670,441,15,5
2025-12-05 00:00:00+00:00,274,257,23,7
2025-12-06 00:00:00+00:00,2358,1272,66,9
2025-12-07 00:00:00+00:00,150,145,34,7
2025-12-08 00:00:00+00:00,91,81,2,2
2025-12-09 00:00:00+00:00,274,273,6,4
2025-12-10 00:00:00+00:00,1039,799,20,4
2025-12-11 00:00:00+00:00,4101,1844,37,6
2025-12-12 00:00:00+00:00,21,21,32,8
2025-12-13 00:00:00+00:00,5,5,5,3
2025-12-14 00:00:00+00:00,12,11,19,4
2025-12-15 00:00:00+00:00,599,556,5,2
2025-12-16 00:00:00+00:00,139,137,11,5
