url_path,views_total,views_unique
/saltyorg/Sandbox/tree/master/roles,101,22
/saltyorg/Sandbox,73,35
/saltyorg/Sandbox/blob/master/roles/minecraft/tasks/main2.yml,20,1
/saltyorg/Sandbox/issues,17,9
/saltyorg/Sandbox/blob/6220432277cc72fc2d3f9855224ef630882d2edf/roles/watchtower/defaults/main.yml,16,7
/saltyorg/Sandbox/commits/master,14,2
/saltyorg/Sandbox/blob/master/sandbox.yml,13,6
/saltyorg/Sandbox/tree/master/roles/homeassistant,13,3
/saltyorg/Sandbox/tree/master/roles/homeassistant/defaults,10,3
/saltyorg/Sandbox/blob/master/roles/minecraft/tasks/main.yml,10,1
