time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-22 00:00:00+00:00,188,5,14,4
2024-10-23 00:00:00+00:00,6,6,24,5
2024-10-24 00:00:00+00:00,5,5,22,6
2024-10-25 00:00:00+00:00,5,5,22,6
2024-10-26 00:00:00+00:00,2,2,10,2
2024-10-27 00:00:00+00:00,378,8,192,39
2024-10-28 00:00:00+00:00,8,7,36,4
2024-10-29 00:00:00+00:00,3,3,7,2
2024-10-30 00:00:00+00:00,2,2,4,3
2024-10-31 00:00:00+00:00,5,5,2,1
2024-11-01 00:00:00+00:00,16,3,31,6
2024-11-02 00:00:00+00:00,3,3,16,3
2024-11-03 00:00:00+00:00,1,1,7,4
2024-11-04 00:00:00+00:00,3,3,5,1
