time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-08 00:00:00+00:00,592,552,6,3
2024-03-09 00:00:00+00:00,449,404,145,11
2024-03-10 00:00:00+00:00,2601,1245,162,8
2024-03-11 00:00:00+00:00,1260,698,14,5
2024-03-12 00:00:00+00:00,6934,2483,194,8
2024-03-13 00:00:00+00:00,153,151,25,1
2024-03-14 00:00:00+00:00,1603,796,19,4
2024-03-15 00:00:00+00:00,717,509,7,4
2024-03-16 00:00:00+00:00,296,280,12,6
2024-03-17 00:00:00+00:00,512,445,11,2
2024-03-18 00:00:00+00:00,299,281,59,7
2024-03-19 00:00:00+00:00,296,290,41,4
2024-03-20 00:00:00+00:00,5,5,36,2
2024-03-21 00:00:00+00:00,354,179,43,6
