time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-19 00:00:00+00:00,1653,629,39,9
2022-10-20 00:00:00+00:00,648,334,52,10
2022-10-21 00:00:00+00:00,68,68,15,5
2022-10-22 00:00:00+00:00,43,29,7,3
2022-10-23 00:00:00+00:00,66,63,27,4
2022-10-24 00:00:00+00:00,630,433,21,5
2022-10-25 00:00:00+00:00,305,290,14,7
2022-10-26 00:00:00+00:00,66,65,76,4
2022-10-27 00:00:00+00:00,643,414,34,7
2022-10-28 00:00:00+00:00,178,177,12,4
2022-10-29 00:00:00+00:00,6,6,2,1
2022-10-30 00:00:00+00:00,891,386,37,8
2022-10-31 00:00:00+00:00,1520,795,50,7
2022-11-01 00:00:00+00:00,126,120,17,3
