time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-23 00:00:00+00:00,913,590,33,7
2022-11-24 00:00:00+00:00,766,435,6,4
2022-11-25 00:00:00+00:00,391,228,8,4
2022-11-26 00:00:00+00:00,1494,1091,49,10
2022-11-27 00:00:00+00:00,1343,1271,13,6
2022-11-28 00:00:00+00:00,599,574,9,3
2022-11-29 00:00:00+00:00,1217,724,53,4
2022-11-30 00:00:00+00:00,2424,1765,28,6
2022-12-01 00:00:00+00:00,1829,1192,50,7
2022-12-02 00:00:00+00:00,1112,807,32,5
2022-12-03 00:00:00+00:00,132,129,19,8
2022-12-04 00:00:00+00:00,2502,1397,63,8
2022-12-05 00:00:00+00:00,3359,2334,48,6
2022-12-06 00:00:00+00:00,1304,1081,24,6
