url_path,views_total,views_unique
/saltyorg/Sandbox/tree/master/roles,82,15
/saltyorg/Sandbox,63,23
/saltyorg/Sandbox/pull/386,45,10
/saltyorg/Sandbox/issues,34,7
/saltyorg/Sandbox/pulls,27,4
/saltyorg/Sandbox/pull/386/commits,20,2
/saltyorg/Sandbox/blob/12dc15d4fb6eae3390381eb542d277c372b84c6f/roles/paperless_ngx/tasks/main.yml,15,2
/saltyorg/Sandbox/blob/master/roles/paperless_ngx/defaults/main.yml,13,1
/saltyorg/Sandbox/commits/master,11,2
/saltyorg/Sandbox/blob/12dc15d4fb6eae3390381eb542d277c372b84c6f/roles/paperless_ngx/defaults/main.yml,11,1
