time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-05 00:00:00+00:00,789,528,21,6
2025-07-06 00:00:00+00:00,12,9,20,1
2025-07-07 00:00:00+00:00,787,392,21,7
2025-07-08 00:00:00+00:00,15,13,17,6
2025-07-09 00:00:00+00:00,11,10,7,2
2025-07-10 00:00:00+00:00,7,6,19,5
2025-07-11 00:00:00+00:00,13,12,13,3
2025-07-12 00:00:00+00:00,401,199,9,5
2025-07-13 00:00:00+00:00,13,13,4,3
2025-07-14 00:00:00+00:00,1184,742,10,7
2025-07-15 00:00:00+00:00,510,294,29,4
2025-07-16 00:00:00+00:00,271,260,7,5
2025-07-17 00:00:00+00:00,77,76,16,3
2025-07-18 00:00:00+00:00,10,8,13,4
