time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-28 00:00:00+00:00,487,457,46.0,5.0
2023-08-29 00:00:00+00:00,333,323,5.0,1.0
2023-08-30 00:00:00+00:00,347,170,103.0,9.0
2023-08-31 00:00:00+00:00,11,11,40.0,7.0
2023-09-01 00:00:00+00:00,1825,876,87.0,5.0
2023-09-02 00:00:00+00:00,6,6,39.0,4.0
2023-09-03 00:00:00+00:00,13,11,4.0,2.0
2023-09-04 00:00:00+00:00,807,447,16.0,2.0
2023-09-05 00:00:00+00:00,1270,735,66.0,7.0
2023-09-06 00:00:00+00:00,1570,833,69.0,8.0
2023-09-07 00:00:00+00:00,13,10,21.0,6.0
2023-09-08 00:00:00+00:00,1259,581,22.0,5.0
2023-09-09 00:00:00+00:00,498,358,13.0,4.0
2023-09-10 00:00:00+00:00,11,11,,
