time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-17 00:00:00+00:00,5,5,14.0,5.0
2024-08-18 00:00:00+00:00,4,4,117.0,5.0
2024-08-19 00:00:00+00:00,6,6,49.0,6.0
2024-08-20 00:00:00+00:00,2,2,123.0,7.0
2024-08-21 00:00:00+00:00,3,3,26.0,4.0
2024-08-22 00:00:00+00:00,4,4,24.0,5.0
2024-08-23 00:00:00+00:00,7,7,32.0,6.0
2024-08-24 00:00:00+00:00,6,6,44.0,6.0
2024-08-25 00:00:00+00:00,1,1,5.0,2.0
2024-08-26 00:00:00+00:00,399,21,19.0,5.0
2024-08-27 00:00:00+00:00,13,12,8.0,6.0
2024-08-28 00:00:00+00:00,7,7,,
2024-08-29 00:00:00+00:00,6,6,8.0,3.0
2024-08-30 00:00:00+00:00,4,4,35.0,3.0
