time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-17 00:00:00+00:00,22,4,265,12
2024-09-18 00:00:00+00:00,376,11,108,8
2024-09-19 00:00:00+00:00,6,6,66,7
2024-09-20 00:00:00+00:00,196,13,26,5
2024-09-21 00:00:00+00:00,4,4,30,3
2024-09-22 00:00:00+00:00,9,9,9,4
2024-09-23 00:00:00+00:00,2,2,62,3
2024-09-24 00:00:00+00:00,6,6,43,2
2024-09-25 00:00:00+00:00,4,4,7,2
2024-09-26 00:00:00+00:00,7,7,6,4
2024-09-27 00:00:00+00:00,4,4,18,5
2024-09-28 00:00:00+00:00,1,1,2,2
2024-09-29 00:00:00+00:00,7,7,27,4
2024-09-30 00:00:00+00:00,769,34,46,4
