time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-01 00:00:00+00:00,1829,1192,50,7
2022-12-02 00:00:00+00:00,1112,807,32,5
2022-12-03 00:00:00+00:00,132,129,19,8
2022-12-04 00:00:00+00:00,2502,1397,63,8
2022-12-05 00:00:00+00:00,3359,2334,48,6
2022-12-06 00:00:00+00:00,1563,1325,24,6
2022-12-07 00:00:00+00:00,1533,1433,19,6
2022-12-08 00:00:00+00:00,3209,2192,109,7
2022-12-09 00:00:00+00:00,128,128,40,7
2022-12-10 00:00:00+00:00,10,9,11,6
2022-12-11 00:00:00+00:00,1088,541,45,3
2022-12-12 00:00:00+00:00,248,232,34,6
2022-12-13 00:00:00+00:00,2006,1206,24,4
2022-12-14 00:00:00+00:00,2240,1136,92,10
