time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-29 00:00:00+00:00,1304,678,36,7
2025-12-30 00:00:00+00:00,2120,1164,85,5
2025-12-31 00:00:00+00:00,157,139,37,6
2026-01-01 00:00:00+00:00,69,67,6,2
2026-01-02 00:00:00+00:00,656,587,5,5
2026-01-03 00:00:00+00:00,463,435,3,2
2026-01-04 00:00:00+00:00,5,5,16,3
2026-01-05 00:00:00+00:00,268,257,22,8
2026-01-06 00:00:00+00:00,138,136,3,3
2026-01-07 00:00:00+00:00,751,346,30,5
2026-01-08 00:00:00+00:00,135,130,21,11
2026-01-09 00:00:00+00:00,1413,760,42,6
2026-01-10 00:00:00+00:00,466,443,7,4
2026-01-11 00:00:00+00:00,8,6,16,4
