url_path,views_total,views_unique
/saltyorg/Sandbox,34,23
/saltyorg/Sandbox/tree/master/roles,33,17
/saltyorg/Sandbox/issues,10,7
/saltyorg/Sandbox/blob/master/roles/deemix/defaults/main.yml,10,2
/saltyorg/Sandbox/commits/master,6,3
/saltyorg/Sandbox/tree/master/roles/qbittorrentvpn,5,3
/saltyorg/Sandbox/tree/master/roles/qbittorrentvpn/tasks,5,2
/saltyorg/Sandbox/blob/master/roles/immich/defaults/main.yml,5,1
/saltyorg/Sandbox/tree/master/roles/mealie/defaults,5,1
/saltyorg/Sandbox/issues/428,4,4
