time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-05 00:00:00+00:00,85,79,54,9
2023-11-06 00:00:00+00:00,1035,480,74,8
2023-11-07 00:00:00+00:00,1649,728,134,9
2023-11-08 00:00:00+00:00,150,146,42,5
2023-11-09 00:00:00+00:00,9,9,50,7
2023-11-10 00:00:00+00:00,13,13,62,9
2023-11-11 00:00:00+00:00,11,9,43,8
2023-11-12 00:00:00+00:00,77,77,29,3
2023-11-13 00:00:00+00:00,18,16,7,3
2023-11-14 00:00:00+00:00,8,8,11,2
2023-11-15 00:00:00+00:00,13,12,27,4
2023-11-16 00:00:00+00:00,150,144,24,6
2023-11-17 00:00:00+00:00,698,318,46,5
2023-11-18 00:00:00+00:00,10,10,27,4
