time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-14 00:00:00+00:00,844,422,101,7
2024-01-15 00:00:00+00:00,14,13,61,6
2024-01-16 00:00:00+00:00,1194,575,59,3
2024-01-17 00:00:00+00:00,289,260,35,6
2024-01-18 00:00:00+00:00,152,148,5,4
2024-01-19 00:00:00+00:00,10,10,18,4
2024-01-20 00:00:00+00:00,11,11,12,7
2024-01-21 00:00:00+00:00,500,291,48,8
2024-01-22 00:00:00+00:00,572,376,271,11
2024-01-23 00:00:00+00:00,1952,907,134,10
2024-01-24 00:00:00+00:00,434,238,54,6
2024-01-25 00:00:00+00:00,365,342,5,3
2024-01-26 00:00:00+00:00,151,148,20,3
2024-01-27 00:00:00+00:00,359,182,60,6
