url_path,views_total,views_unique
/saltyorg/Sandbox,63,25
/saltyorg/Sandbox/tree/master/roles,31,12
/saltyorg/Sandbox/pull/117,14,4
/saltyorg/Sandbox/search,13,4
/saltyorg/Sandbox/issues,7,5
/saltyorg/Sandbox/commits/master,7,4
/saltyorg/Sandbox/blob/4d79f330751940fb977585d9c381e7c328212320/roles/unifi/defaults/main.yml,7,3
/saltyorg/Sandbox/commit/9d83fb8be822c5a8950d5309a1384765e4d9dfc2,4,2
/saltyorg/Sandbox/blob/master/roles/recyclarr/tasks/main.yml,4,1
/saltyorg/Sandbox/tree/master/roles/recyclarr/tasks,4,1
