time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-06 00:00:00+00:00,10,9,10,2
2026-06-07 00:00:00+00:00,77,73,0,0
2026-06-08 00:00:00+00:00,457,255,2,1
2026-06-09 00:00:00+00:00,47,10,0,0
2026-06-10 00:00:00+00:00,103,97,6,3
2026-06-11 00:00:00+00:00,527,334,10,3
2026-06-12 00:00:00+00:00,78,75,6,4
2026-06-13 00:00:00+00:00,13,10,32,9
2026-06-14 00:00:00+00:00,497,177,8,3
2026-06-15 00:00:00+00:00,815,342,19,6
2026-06-16 00:00:00+00:00,106,6,2,1
2026-06-17 00:00:00+00:00,235,73,22,7
2026-06-18 00:00:00+00:00,1099,463,17,2
2026-06-19 00:00:00+00:00,396,156,2,1
