url_path,views_total,views_unique
/saltyorg/Sandbox,60,20
/saltyorg/Sandbox/issues,41,10
/saltyorg/Sandbox/actions,36,2
/saltyorg/Sandbox/tree/master/roles,28,9
/saltyorg/Sandbox/issues/340,28,7
/saltyorg/Sandbox/blob/master/.github/ISSUE_TEMPLATE/application-request.md,28,1
/saltyorg/Sandbox/tree/master/.github/ISSUE_TEMPLATE,28,1
/saltyorg/Sandbox/blob/master/.github/ISSUE_TEMPLATE/bug_report.md,20,1
/saltyorg/Sandbox/issues/new/choose,14,4
/saltyorg/Sandbox/edit/master/.github/ISSUE_TEMPLATE/application-request.md,14,1
