time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-06 00:00:00+00:00,593,400,93,8
2023-10-07 00:00:00+00:00,112,111,10,3
2023-10-08 00:00:00+00:00,964,567,101,10
2023-10-09 00:00:00+00:00,829,466,35,6
2023-10-10 00:00:00+00:00,120,118,72,8
2023-10-11 00:00:00+00:00,92,90,131,4
2023-10-12 00:00:00+00:00,17,16,26,6
2023-10-13 00:00:00+00:00,166,159,35,8
2023-10-14 00:00:00+00:00,713,475,70,8
2023-10-15 00:00:00+00:00,101,99,11,6
2023-10-16 00:00:00+00:00,378,361,39,5
2023-10-17 00:00:00+00:00,133,133,4,3
2023-10-18 00:00:00+00:00,12,12,39,6
2023-10-19 00:00:00+00:00,12,12,46,7
