time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-07 00:00:00+00:00,194,146,6,2
2023-01-08 00:00:00+00:00,786,260,75,7
2023-01-09 00:00:00+00:00,407,222,65,8
2023-01-10 00:00:00+00:00,313,267,18,7
2023-01-11 00:00:00+00:00,254,228,7,3
2023-01-12 00:00:00+00:00,317,266,12,3
2023-01-13 00:00:00+00:00,1293,486,29,3
2023-01-14 00:00:00+00:00,497,248,4,2
2023-01-15 00:00:00+00:00,644,249,82,10
2023-01-16 00:00:00+00:00,4452,661,196,5
2023-01-17 00:00:00+00:00,343,153,49,7
2023-01-18 00:00:00+00:00,436,339,11,3
2023-01-19 00:00:00+00:00,71,66,82,6
2023-01-20 00:00:00+00:00,680,457,9,5
