time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-20 00:00:00+00:00,2478,1141,78,9
2025-10-21 00:00:00+00:00,18,12,8,4
2025-10-22 00:00:00+00:00,556,522,19,7
2025-10-23 00:00:00+00:00,1490,996,34,7
2025-10-24 00:00:00+00:00,4365,2006,93,7
2025-10-25 00:00:00+00:00,869,621,39,5
2025-10-26 00:00:00+00:00,99,85,23,5
2025-10-27 00:00:00+00:00,150,147,40,6
2025-10-28 00:00:00+00:00,2752,1239,86,8
2025-10-29 00:00:00+00:00,407,391,5,5
2025-10-30 00:00:00+00:00,911,500,16,5
2025-10-31 00:00:00+00:00,153,144,9,4
2025-11-01 00:00:00+00:00,17,12,34,12
2025-11-02 00:00:00+00:00,81,77,6,4
