time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-22 00:00:00+00:00,967,483,13,3
2026-07-23 00:00:00+00:00,735,674,10,4
2026-07-24 00:00:00+00:00,1341,773,4,2
2026-07-25 00:00:00+00:00,204,7,30,8
2026-07-26 00:00:00+00:00,1315,716,46,6
2026-07-27 00:00:00+00:00,723,361,17,3
2026-07-28 00:00:00+00:00,497,305,0,0
2026-07-29 00:00:00+00:00,16,12,1,1
2026-07-30 00:00:00+00:00,5119,2628,77,5
2026-07-31 00:00:00+00:00,1237,823,14,2
2026-08-01 00:00:00+00:00,3320,1554,21,3
2026-08-02 00:00:00+00:00,10,5,75,4
2026-08-03 00:00:00+00:00,70,67,72,11
2026-08-04 00:00:00+00:00,120,118,15,5
