time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-26 00:00:00+00:00,399,21,19.0,5.0
2024-08-27 00:00:00+00:00,13,12,8.0,6.0
2024-08-28 00:00:00+00:00,7,7,,
2024-08-29 00:00:00+00:00,6,6,8.0,3.0
2024-08-30 00:00:00+00:00,4,4,35.0,3.0
2024-08-31 00:00:00+00:00,4,4,15.0,3.0
2024-09-01 00:00:00+00:00,375,10,38.0,3.0
2024-09-02 00:00:00+00:00,3,3,27.0,4.0
2024-09-03 00:00:00+00:00,4,4,36.0,2.0
2024-09-04 00:00:00+00:00,2,2,23.0,2.0
2024-09-05 00:00:00+00:00,378,19,27.0,5.0
2024-09-06 00:00:00+00:00,11,11,62.0,7.0
2024-09-07 00:00:00+00:00,3,3,13.0,2.0
2024-09-08 00:00:00+00:00,184,5,6.0,3.0
