time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-29 00:00:00+00:00,3,3,7,2
2024-10-30 00:00:00+00:00,2,2,4,3
2024-10-31 00:00:00+00:00,5,5,2,1
2024-11-01 00:00:00+00:00,16,3,31,6
2024-11-02 00:00:00+00:00,3,3,16,3
2024-11-03 00:00:00+00:00,1,1,7,4
2024-11-04 00:00:00+00:00,3,3,5,1
2024-11-05 00:00:00+00:00,8,8,10,3
2024-11-06 00:00:00+00:00,942,16,17,3
2024-11-07 00:00:00+00:00,192,5,18,5
2024-11-08 00:00:00+00:00,589,18,37,7
2024-11-09 00:00:00+00:00,385,10,1,1
2024-11-10 00:00:00+00:00,2,2,16,4
2024-11-11 00:00:00+00:00,4,4,11,7
