time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-24 00:00:00+00:00,23,18,29,7
2026-05-25 00:00:00+00:00,401,198,30,4
2026-05-26 00:00:00+00:00,13,10,10,6
2026-05-27 00:00:00+00:00,12,11,6,3
2026-05-28 00:00:00+00:00,19,14,2,1
2026-05-29 00:00:00+00:00,150,145,4,1
2026-05-30 00:00:00+00:00,55,43,12,4
2026-05-31 00:00:00+00:00,292,55,0,0
2026-06-01 00:00:00+00:00,399,198,7,4
2026-06-02 00:00:00+00:00,541,334,2,2
2026-06-03 00:00:00+00:00,144,112,9,2
2026-06-04 00:00:00+00:00,17,12,0,0
2026-06-05 00:00:00+00:00,75,41,6,2
2026-06-06 00:00:00+00:00,10,9,10,2
