url_path,views_total,views_unique
/saltyorg/Sandbox,24,15
/saltyorg/Sandbox/tree/master/roles,13,8
/saltyorg/Sandbox/issues,7,4
/saltyorg/Sandbox/issues/445,7,3
/saltyorg/Sandbox/blob/master/roles/filebrowser/defaults/main.yml,4,1
/saltyorg/Sandbox/tree/master/roles/filebrowser,4,1
/saltyorg/Sandbox/tree/master/roles/filebrowser/defaults,4,1
/saltyorg/Sandbox/blob/master/roles/calibre/defaults/main.yml,3,2
/saltyorg/Sandbox/blob/master/roles/immich/defaults/main.yml,3,2
/saltyorg/Sandbox/blob/74cfce39da67569bfb1004c55d8d1afed486b010/roles/immich/defaults/main.yml,3,1
