time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-19 00:00:00+00:00,12,12,49,9
2023-05-20 00:00:00+00:00,14,11,38,6
2023-05-21 00:00:00+00:00,19,18,33,9
2023-05-22 00:00:00+00:00,15,14,13,4
2023-05-23 00:00:00+00:00,407,381,66,11
2023-05-24 00:00:00+00:00,470,281,79,10
2023-05-25 00:00:00+00:00,32,32,17,3
2023-05-26 00:00:00+00:00,15,15,50,6
2023-05-27 00:00:00+00:00,158,152,13,4
2023-05-28 00:00:00+00:00,9,9,10,3
2023-05-29 00:00:00+00:00,13,13,9,2
2023-05-30 00:00:00+00:00,77,77,35,3
2023-05-31 00:00:00+00:00,1114,535,46,7
2023-06-01 00:00:00+00:00,538,359,13,3
