time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-29 00:00:00+00:00,785,532,14,4
2025-07-30 00:00:00+00:00,477,457,43,9
2025-07-31 00:00:00+00:00,20,18,22,9
2025-08-01 00:00:00+00:00,19,15,29,2
2025-08-02 00:00:00+00:00,983,511,27,5
2025-08-03 00:00:00+00:00,13,13,24,4
2025-08-04 00:00:00+00:00,17,14,21,5
2025-08-05 00:00:00+00:00,216,206,15,3
2025-08-06 00:00:00+00:00,148,143,41,6
2025-08-07 00:00:00+00:00,201,196,13,3
2025-08-08 00:00:00+00:00,14,11,16,3
2025-08-09 00:00:00+00:00,278,262,13,4
2025-08-10 00:00:00+00:00,11,11,29,5
2025-08-11 00:00:00+00:00,583,377,25,4
