time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-27 00:00:00+00:00,446,251,12,6
2025-11-28 00:00:00+00:00,384,186,24,5
2025-11-29 00:00:00+00:00,26,15,13,5
2025-11-30 00:00:00+00:00,81,78,11,3
2025-12-01 00:00:00+00:00,280,273,31,4
2025-12-02 00:00:00+00:00,580,372,3,3
2025-12-03 00:00:00+00:00,1327,1006,29,7
2025-12-04 00:00:00+00:00,670,441,15,5
2025-12-05 00:00:00+00:00,274,257,23,7
2025-12-06 00:00:00+00:00,2358,1272,66,9
2025-12-07 00:00:00+00:00,150,145,34,7
2025-12-08 00:00:00+00:00,91,81,2,2
2025-12-09 00:00:00+00:00,274,273,6,4
2025-12-10 00:00:00+00:00,907,686,19,4
