time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-27 00:00:00+00:00,643,414,34,7
2022-10-28 00:00:00+00:00,178,177,12,4
2022-10-29 00:00:00+00:00,6,6,2,1
2022-10-30 00:00:00+00:00,891,386,37,8
2022-10-31 00:00:00+00:00,1520,795,50,7
2022-11-01 00:00:00+00:00,185,182,20,3
2022-11-02 00:00:00+00:00,419,268,26,5
2022-11-03 00:00:00+00:00,63,63,8,4
2022-11-04 00:00:00+00:00,1664,761,26,8
2022-11-05 00:00:00+00:00,2040,748,22,7
2022-11-06 00:00:00+00:00,3813,1274,88,8
2022-11-07 00:00:00+00:00,5713,2076,311,11
2022-11-08 00:00:00+00:00,1524,707,64,9
2022-11-09 00:00:00+00:00,366,214,18,6
