time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-03 00:00:00+00:00,1020,571,26,6
2025-03-04 00:00:00+00:00,11,11,3,2
2025-03-05 00:00:00+00:00,1953,862,47,9
2025-03-06 00:00:00+00:00,202,198,17,2
2025-03-07 00:00:00+00:00,18,15,2,2
2025-03-08 00:00:00+00:00,347,323,2,2
2025-03-09 00:00:00+00:00,102,99,5,2
2025-03-10 00:00:00+00:00,110,105,21,6
2025-03-11 00:00:00+00:00,348,338,3,1
2025-03-12 00:00:00+00:00,144,141,12,4
2025-03-13 00:00:00+00:00,215,212,4,4
2025-03-14 00:00:00+00:00,766,376,12,2
2025-03-15 00:00:00+00:00,4066,1457,6,3
2025-03-16 00:00:00+00:00,392,200,78,13
