time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-13 00:00:00+00:00,3,3,12,4
2024-11-14 00:00:00+00:00,188,3,3,2
2024-11-15 00:00:00+00:00,190,5,35,5
2024-11-16 00:00:00+00:00,2,2,6,3
2024-11-17 00:00:00+00:00,2,2,8,4
2024-11-18 00:00:00+00:00,2,2,8,2
2024-11-19 00:00:00+00:00,192,7,19,9
2024-11-20 00:00:00+00:00,194,7,20,4
2024-11-21 00:00:00+00:00,388,16,14,5
2024-11-22 00:00:00+00:00,197,12,23,6
2024-11-23 00:00:00+00:00,379,9,16,6
2024-11-24 00:00:00+00:00,2,2,4,3
2024-11-25 00:00:00+00:00,568,11,24,4
2024-11-26 00:00:00+00:00,6,6,20,5
