url_path,views_total,views_unique
/saltyorg/Sandbox,31,16
/saltyorg/Sandbox/tree/master/roles,18,11
/saltyorg/Sandbox/issues,9,5
/saltyorg/Sandbox/pull/396,8,2
/saltyorg/Sandbox/pulls,6,2
/saltyorg/Sandbox/commit/dd21a8d575da6311e464851d830a0a82afe05040,5,4
/saltyorg/Sandbox/blob/master/roles/homeassistant/defaults/main.yml,5,3
/saltyorg/Sandbox/blob/master/roles/flaresolverr/defaults/main.yml,4,3
/saltyorg/Sandbox/tree/master/roles/flaresolverr,4,3
/saltyorg/Sandbox/tree/master/roles/flaresolverr/defaults,4,3
