time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-14 00:00:00+00:00,1603,796,19,4
2024-03-15 00:00:00+00:00,717,509,7,4
2024-03-16 00:00:00+00:00,296,280,12,6
2024-03-17 00:00:00+00:00,512,445,11,2
2024-03-18 00:00:00+00:00,299,281,59,7
2024-03-19 00:00:00+00:00,296,290,41,4
2024-03-20 00:00:00+00:00,5,5,36,2
2024-03-21 00:00:00+00:00,354,179,43,6
2024-03-22 00:00:00+00:00,14,14,19,3
2024-03-23 00:00:00+00:00,10,10,28,4
2024-03-24 00:00:00+00:00,1065,617,23,6
2024-03-25 00:00:00+00:00,153,148,12,2
2024-03-26 00:00:00+00:00,155,148,10,3
2024-03-27 00:00:00+00:00,12,11,69,5
