time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-05 00:00:00+00:00,7,4,11,4
2024-10-06 00:00:00+00:00,6,6,45,7
2024-10-07 00:00:00+00:00,3,3,8,6
2024-10-08 00:00:00+00:00,5,5,4,1
2024-10-09 00:00:00+00:00,588,23,18,5
2024-10-10 00:00:00+00:00,12,10,33,7
2024-10-11 00:00:00+00:00,16,16,16,7
2024-10-12 00:00:00+00:00,5,5,18,2
2024-10-13 00:00:00+00:00,1,1,17,4
2024-10-14 00:00:00+00:00,2,2,23,3
2024-10-15 00:00:00+00:00,3,3,24,11
2024-10-16 00:00:00+00:00,3,3,10,5
2024-10-17 00:00:00+00:00,6,6,21,6
2024-10-18 00:00:00+00:00,5,5,21,4
