time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-22 00:00:00+00:00,13,12,19,4
2025-02-23 00:00:00+00:00,10,10,38,4
2025-02-24 00:00:00+00:00,10,9,1,1
2025-02-25 00:00:00+00:00,654,422,25,5
2025-02-26 00:00:00+00:00,1702,1105,54,6
2025-02-27 00:00:00+00:00,465,424,8,6
2025-02-28 00:00:00+00:00,78,76,16,6
2025-03-01 00:00:00+00:00,15,14,14,5
2025-03-02 00:00:00+00:00,421,381,6,5
2025-03-03 00:00:00+00:00,1020,571,26,6
2025-03-04 00:00:00+00:00,11,11,3,2
2025-03-05 00:00:00+00:00,1953,862,47,9
2025-03-06 00:00:00+00:00,202,198,17,2
2025-03-07 00:00:00+00:00,17,14,2,2
